,tag,name,nameColor,icon,trophies,rank,club
56,#2JL900R0P,BL|ShadowSlayer,0xffa2e3fe,28000191,1107,57,Bloodline
57,#R2R2JV9C,S4W|Aste❤️‍🔥,0xffff8afb,28000214,1107,58,Spain4Win
58,#GRCYVRJG,Edgar🤍æ,0xffff9727,28000176,1107,59,7 Dwarves
59,#989L0928Q,L1S|Sufiyan❦,0xff1ba5f5,28000033,1105,60,IMMORTAL SOULS
60,#PGLL8Y0RV,あ| playpower 🐉,0xffcb5aff,28000018,1105,61,La Piraterie🏴‍
61,#20QUGCVQ9,Mirrox 🐺,0xffffffff,28000345,1104,62,HolyPower
62,#8UYQRLQQV,Cwowお,0xffa8e132,28000331,1104,63,InTeamRasur
63,#PLJR9VLR8,Arnast,0xffff8afb,28000164,1104,64,
64,#CG0YQP2C,Bavioツんﾌﾒ,0xffffffff,28000014,1104,65,Arab Empire
65,#28CVQGURJ,kxrtofvl,0xffffffff,28000061,1104,66,UNDERDOG 🇵🇱
66,#PYGR8CPJ2,〆ϻɪs͢τɪӄ🩸,0xfff9c908,28000018,1104,67,Spain4Win
67,#82VQRCPCU,⌁Maяcø🐧,0xffcb5aff,28000191,1104,68,CONEXIÓN
68,#PQPR2GQGJ,MatCha✈️,0xffcb5aff,28000014,1104,69,HK瘋
69,#2YCR9RLCJ,Tris🍃,0xffcb5aff,28000095,1104,70,
70,#UVVULJUQ,AG |Luis Miguel,0xfff05637,28000290,1104,71,LitheX🐢
71,#89JJV992Y,ZL|caldera,0xfff9775d,28000040,1103,72,めろんぱん食堂
72,#82GPP9LQ,BC*| Tobi🍉,0xff1ba5f5,28000303,1103,73,BC*|Family*
73,#9P2CUYJ8P,Scared,0xff4ddba2,28000167,1103,74,
74,#9P98UCUV,Eydan,0xffff8afb,28000247,1103,75,Beyond Champs
75,#VGQ0P2VU,Carry by Georg,0xffffffff,28000123,1103,76,A Few Good Men
76,#Y29V28JYJ,ナイフを持った天使,0xfff9c908,28000014,1102,77,Brawl King's
77,#2LY99YGP8,HJK┃エネ↯,0xffcb5aff,28000338,1102,78,<c2>エホヤキム</c>
78,#9UG08PQUY,xSkywalker🦋ま,0xff1ba5f5,28000135,1102,79,Quant ESports🐾
79,#80LLGL0C,Chief,0xffffffff,28000336,1102,80,Havoc Echo
80,#JGUYRYQ,Nathan🩵,0xffff8afb,28000041,1102,81,NA Friends
81,#9YUJP2QGP,FC | Reverse🌑,0xffff9727,28000341,1102,82,Fora da Curva®
82,#P90L2090,مصطفى🧙‍♂️,0xfff05637,28000003,1102,83,m' mstafa |🛑
83,#CGQCYJGY,TTV | SnakeThug,0xfff9c908,28000341,1101,84,Deadly Vipers🐍
84,#8L9YU9CCY,Brain Jiggler,0xfff9c908,28000164,1101,85,FRANK
85,#QR90UY9L,Lipe❤️Pandora,0xffff9727,28000203,1101,86,Revenge Gaming
