,tag,name,badgeId,trophies,rank,memberCount
94,#28C2QRQ9,ARGENTINA,8000008,1182682,95,30
95,#2JCRCCCLR,GgJ/LML,8000014,1179488,96,29
96,#28QVYYY98,MVPs,8000028,1179239,97,30
97,#2JUPP9R9J,Vendetta ARG,8000025,1178340,98,28
98,#29JYYU9G9,Blue Label,8000021,1177618,99,29
99,#2G0JRGJL2,🌴|SRchorII,8000013,1175134,100,30
100,#2RV9G8GJP,𝖔𝖑𝖉,8000023,1170858,101,30
101,#22UJLVV92,Zama División ⚡,8000035,1170280,102,30
102,#2P8G2QVR9,STAR LEGENDS,8000029,1169582,103,30
103,#VCP0PVR8,La Banqueta 🍔,8000041,1169477,104,30
104,#V2J2C8R,smoke li,8000042,1168089,105,28
105,#2RVUVCJQ8,Argentina,8000048,1163283,106,30
106,#2PRCPC9UY,<c2>Tri</c>Crew,8000018,1162542,107,29
107,#2CGQ0GL28,DeCode,8000021,1162124,108,30
108,#20VQRPG8L,Interstellar,8000006,1160800,109,30
109,#PL2JYRJ2,GINTAMA™,8000011,1159826,110,30
110,#2G0JU00RJ,ARG UNIDA,8000029,1154897,111,30
