,tag,name,badgeId,trophies,rank,memberCount
32,#2RJ2P8UY0,<c9>Goat</c>,8000023,1662076,33,29
33,#2CPJVVPRU,LyNow🌗,8000037,1656591,34,30
34,#2PJY9JJ8G,SY Infinity™,8000019,1654830,35,29
35,#29J2J9Q0P,Unima Gaming II,8000015,1652348,36,29
36,#2C9RJ8J92,<c0>Family</c>,8000058,1650593,37,30
37,#8JLGCQJR,Adulte France B,8000021,1633236,38,30
38,#2P2G200UU,MOPA,8000009,1630626,39,30
39,#2R0GJV0J0,Serinity Esport,8000037,1630557,40,29
40,#2JUGRVJGG,SunnyPirate⛅️,8000029,1629524,41,30
41,#VC8RC82,SC&GR fr,8000005,1628467,42,29
42,#2PRVJQL9P,One$quad ™,8000025,1626116,43,30
43,#2J9YUL22L,Ꝉҽʂ ҠìӀӀҽɾʂ™²💣,8000034,1625649,44,29
44,#2CR9Q08UL,DèãdMøn😈,8000025,1616680,45,30
45,#2QL0V8UJQ,Fantas-Tick,8000019,1610125,46,30
46,#29J98RCQ2,Unima IV,8000015,1609109,47,30
47,#CPYVQU88,Shining Stars,8000018,1604152,48,30
48,#2PC0YU929,NK | Anสrcђy,8000056,1589904,49,30
49,#2929UPV89,EternityCry ✨,8000018,1575980,50,30
50,#2J0VQRCYR,Azadian,8000033,1575029,51,30
51,#2L9UR2QQ,π/2,8000007,1565994,52,30
52,#2JPYPVY9V,Spirit Gods Duo,8000049,1560672,53,30
53,#2CR08VUCY,HowToDoPL,8000005,1559760,54,30
54,#200PCGRPY,Adulte France C,8000021,1557420,55,30
55,#29YYYLVLJ,Beyond Mystic,8000033,1556074,56,30
56,#2P2UPGJCY,Unima V,8000015,1554404,57,30
57,#2JRCQLGPC,Crack_Heurs〽️,8000059,1553306,58,29
