,tag,name,badgeId,trophies,rank,memberCount
32,#2YLRL8RGL,CHUBBS ELITE,8000029,1317274,33,30
33,#QPQ22PCQ,Real Lolicrapie,8000059,1317104,34,27
34,#29P0J99R8,Mythic Reality2,8000055,1313468,35,30
35,#2C9R2YU0R,octos,8000039,1309170,36,30
36,#CU82LQ0P,Vape Clan,8000051,1308586,37,30
37,#2R08L2VUU,BandGang.NA,8000029,1308296,38,30
38,#2J89J2ULP,Empire,8000023,1301735,39,30
39,#2G9QYVGLP,SomethingHype,8000016,1290843,40,30
40,#29VPGV9CL,TheTrueBoisucks,8000003,1289241,41,30
41,#2YGUY82RC,shotmonn,8000013,1288404,42,30
42,#2J2CJ9LVC,A Few Young Men,8000025,1282315,43,29
43,#29PCG2L89,我Québec_Duo🖤,8000053,1277356,44,30
44,#2QVRPUPG2,Quebec/France,8000003,1276909,45,30
45,#2L90G2Y9C,True North,8000006,1276148,46,30
46,#22GC8J9L2,ACAD,8000033,1270995,47,28
47,#U2C00G0,SANDWICHES,8000019,1268745,48,30
48,#2GY9P0280,KickTheBucket⚠️,8000028,1257133,49,30
49,#C89LR8,canada brawls,8000006,1256077,50,30
50,#L9LYG29L,Cool Pros 21,8000036,1253379,51,30
51,#VV9PVYY0,blazin brawlers,8000037,1252344,52,30
52,#2QYLUQ0P,Vancity Royals,8000021,1246420,53,30
53,#2GGV0LYRY,Build 'n BRAWL!,8000010,1243152,54,30
54,#2YLG0PR,Cereal Killers,8000036,1242640,55,30
55,#2L9JYVJP9,<c8>SIEGE🖤</c>,8000011,1242319,56,29
56,#U9GU0PR,coolKidz,8000007,1242043,57,30
57,#2002P82UY,HP Sauce,8000008,1239739,58,29
58,#2GY8VUPR9,The Icy Tribe 3,8000003,1237035,59,30
59,#80RPRPG0,J.J.F CO.,8000029,1233551,60,30
60,#2CLVLVUVQ,Nice Gaming,8000029,1231474,61,29
61,#2GGP22J29,Nuclear Rod,8000042,1230689,62,30
62,#JRQ8CRUU,Tacoz,8000045,1229424,63,30
63,#L9RJC,TheArsenal,8000033,1227286,64,30
64,#22JCCQ0U0,The Enlightened,8000019,1221373,65,30
65,#2JY9U9P8U,Kosmos Eternal,8000010,1219369,66,29
66,#8C9YGVC9,Grid North,8000023,1218765,67,29
67,#29RL2QCRV,Showdown🤍,8000055,1215180,68,28
68,#2JJLJ8YLR,club,8000021,1214410,69,30
69,#RCYYJJP,Quebec,8000002,1211496,70,30
70,#2JPRUJYLG,Ace💫,8000002,1211431,71,30
71,#2LYL0099V,Mighty Pelicans,8000021,1210272,72,29
72,#29CQYL2PY,Mystic ND Elite,8000029,1206648,73,30
73,#2LCRC088U,Star Phoenix,8000018,1202753,74,29
74,#LQLLP8YC,⚡️lolicrapie⚡️,8000041,1202727,75,30
75,#8GU2LR,junker jukers,8000004,1200497,76,30
76,#UC80YQC,Bands United,8000018,1199229,77,30
